ticker,series,target_date,ts_end,mean_price,close_price,yes_bid_close,yes_ask_close,volume,open_interest
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777204800,0.4331,0.5100,0.4100,0.4200,1124.57,3087.60
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777208400,0.4793,0.5400,0.4800,0.5400,1654.00,4734.60
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777212000,0.5380,0.5600,0.5500,0.5600,67.73,4799.33
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777215600,0.5455,0.5800,0.5300,0.5800,203.40,4968.26
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777219200,0.6926,0.6900,0.7000,0.7400,492.53,5298.08
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777222800,0.6058,0.6100,0.5300,0.6000,355.18,5229.36
KXHIGHTPHX-26APR26-B78.5,KXHIGHTPHX,2026-04-26,1777226400,0.6530,0.6800,0.6100,0.6600,179.39,5311.58
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777201200,0.4532,0.4500,0.4300,0.4700,35.77,1225.39
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777204800,0.3766,0.3700,0.3700,0.3800,971.96,2178.35
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777208400,0.3584,0.3500,0.3600,0.3700,256.18,2359.53
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777212000,0.3694,0.4200,0.3700,0.3800,61.22,2413.75
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777215600,0.3433,0.3400,0.3400,0.3500,504.51,2793.78
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777219200,0.1808,0.1400,0.1300,0.1600,274.72,2842.60
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777222800,0.2013,0.2300,0.2100,0.2400,153.62,2974.78
KXHIGHTPHX-26APR26-B80.5,KXHIGHTPHX,2026-04-26,1777226400,0.1767,0.1800,0.1700,0.1800,80.30,3040.08
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777201200,0.0979,0.0800,0.1000,0.1300,20.25,704.90
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777204800,0.0728,0.0400,0.1000,0.1100,51.25,736.15
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777208400,0.0985,0.0900,0.0900,0.1000,130.53,866.68
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777212000,0.0663,0.0500,0.0400,0.0500,1118.42,1985.10
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777215600,0.0575,0.0500,0.0400,0.0600,110.55,2087.28
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777219200,0.0251,0.0300,0.0300,0.0400,708.00,2771.28
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777222800,0.0198,0.0100,0.0100,0.0200,318.65,3073.93
KXHIGHTPHX-26APR26-B82.5,KXHIGHTPHX,2026-04-26,1777226400,0.0194,0.0600,0.0200,0.0500,189.88,3240.93
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777201200,0.0638,0.0100,0.0100,0.0300,974.41,1890.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777204800,0.0168,0.0100,0.0000,0.0100,31.00,1897.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777208400,,,0.0000,0.0100,0.00,1897.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777212000,,,0.0000,0.0100,0.00,1897.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777215600,0.0100,0.0100,0.0000,0.0100,51.00,1911.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777219200,0.0100,0.0100,0.0000,0.0100,5.00,1911.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777222800,,,0.0000,0.0100,0.00,1911.41
KXHIGHTPHX-26APR26-T76,KXHIGHTPHX,2026-04-26,1777226400,0.0100,0.0100,0.0000,0.0100,93.51,2004.92
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777374000,0.6007,0.6400,0.6300,0.6400,1870.85,3562.66
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777377600,0.6884,0.6400,0.6300,0.6700,1880.42,5249.89
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777381200,0.6522,0.6400,0.6400,0.6800,695.32,5429.90
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777384800,0.6797,0.6900,0.6700,0.6900,638.27,6023.68
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777388400,0.6842,0.6800,0.6700,0.6800,407.98,6248.82
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777392000,0.6771,0.6800,0.6700,0.6800,79.55,6323.37
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777395600,0.6777,0.6800,0.6700,0.6800,202.94,6505.17
KXHIGHTPHX-26APR28-B86.5,KXHIGHTPHX,2026-04-28,1777399200,0.6684,0.6500,0.6500,0.6600,181.09,6633.40
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776942000,,,0.0100,0.0200,0.00,1036.87
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776945600,0.0100,0.0100,0.0000,0.0100,39.62,1037.87
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776949200,,,0.0000,0.0100,0.00,1037.87
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776952800,0.0100,0.0100,0.0000,0.0100,500.00,1335.87
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776956400,0.0100,0.0100,0.0000,0.0100,9.35,1345.22
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776960000,,,0.0000,0.0100,0.00,1345.22
KXHIGHTPHX-26APR23-T92,KXHIGHTPHX,2026-04-23,1776967200,,,0.0000,0.0100,0.00,1345.22
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777287600,0.6600,0.6600,0.6500,0.6600,34.47,1532.18
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777291200,0.7269,0.7000,0.6700,0.7200,1842.89,3315.22
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777294800,0.7196,0.7200,0.7100,0.7200,221.08,3460.84
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777298400,0.7110,0.7000,0.7000,0.7100,379.43,3534.21
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777302000,0.7380,0.7600,0.7400,0.7500,393.63,3760.07
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777305600,0.7636,0.7700,0.7400,0.7700,261.08,3998.36
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777309200,0.7715,0.7900,0.7500,0.7700,356.31,4268.72
KXHIGHTPHX-26APR27-B82.5,KXHIGHTPHX,2026-04-27,1777312800,0.7864,0.7300,0.7600,0.7800,277.40,4412.52
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777287600,0.1000,0.1000,0.0900,0.1000,2.00,1425.86
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777291200,0.0923,0.1000,0.0900,0.1000,226.40,1605.86
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777294800,0.0553,0.0700,0.0700,0.0800,943.93,2235.79
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777298400,0.0793,0.0900,0.0600,0.0900,104.09,2297.79
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777302000,0.0612,0.0500,0.0500,0.0600,453.00,2720.79
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777305600,0.0568,0.0500,0.0500,0.0600,22.91,2736.42
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777309200,0.0663,0.0800,0.0800,0.0900,502.00,3022.42
KXHIGHTPHX-26APR27-B84.5,KXHIGHTPHX,2026-04-27,1777312800,0.0829,0.0600,0.0600,0.0800,265.67,3050.17
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777287600,0.0207,0.0200,0.0200,0.0500,114.00,1800.83
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777291200,0.0142,0.0100,0.0000,0.0100,1329.94,2855.99
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777294800,0.0162,0.0200,0.0000,0.0200,89.00,2879.99
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777298400,,,0.0000,0.0100,0.00,2879.99
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777302000,0.0100,0.0100,0.0000,0.0100,3.00,2882.99
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777305600,0.0138,0.0200,0.0000,0.0200,1393.69,3459.34
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777309200,,,0.0000,0.0100,0.00,3459.34
KXHIGHTPHX-26APR27-T80,KXHIGHTPHX,2026-04-27,1777312800,0.0142,0.0100,0.0000,0.0200,118.00,3577.34
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777460400,0.0900,0.0900,0.0700,0.1000,1.00,378.29
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777464000,0.0837,0.0800,0.0900,0.1000,765.00,1101.48
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777467600,0.0755,0.0700,0.0700,0.1000,301.01,1239.29
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777471200,0.1017,0.1500,0.1500,0.1900,335.88,1567.17
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777474800,0.1289,0.1200,0.1100,0.1200,74.88,1629.45
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777478400,0.1071,0.0900,0.0600,0.1100,129.84,1738.21
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777482000,0.1678,0.1500,0.1400,0.1500,283.57,1912.39
KXHIGHTPHX-26APR29-B87.5,KXHIGHTPHX,2026-04-29,1777485600,0.1467,0.1800,0.1200,0.2000,67.18,1946.57
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777287600,,,0.0100,0.0200,0.00,491.00
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777291200,0.0100,0.0100,0.0000,0.0100,1166.00,1657.00
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777294800,,,0.0000,0.0100,0.00,1657.00
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777298400,,,0.0000,0.0100,0.00,1657.00
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777305600,,,0.0000,0.0100,0.00,1657.00
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777309200,,,0.0000,0.0100,0.00,1657.00
KXHIGHTPHX-26APR27-T87,KXHIGHTPHX,2026-04-27,1777312800,,,0.0000,0.0100,0.00,1657.00
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777460400,0.0302,0.0300,0.0200,0.0300,1434.00,1858.25
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777464000,0.0226,0.0200,0.0200,0.0300,1893.00,3671.44
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777467600,0.0303,0.0300,0.0200,0.0500,407.87,4067.31
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777471200,0.0134,0.0100,0.0000,0.0100,1454.00,5509.31
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777474800,0.0100,0.0100,0.0000,0.0100,16.00,5525.31
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777478400,0.0100,0.0100,0.0000,0.0200,50.00,5575.31
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777482000,0.0200,0.0200,0.0000,0.0200,8.00,5575.31
KXHIGHTPHX-26APR29-B93.5,KXHIGHTPHX,2026-04-29,1777485600,,,0.0000,0.0200,0.00,5575.31
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777374000,0.2828,0.2600,0.2500,0.2900,219.34,918.74
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777377600,0.2536,0.2200,0.2200,0.2300,1332.72,1979.25
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777381200,0.2379,0.2400,0.2300,0.2400,24.00,2003.25
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777384800,0.2194,0.2000,0.2000,0.2200,228.18,2141.81
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777388400,0.2369,0.2200,0.2100,0.2200,372.68,2442.41
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777392000,0.2196,0.2300,0.2200,0.2300,216.09,2609.26
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777395600,0.2222,0.2300,0.2200,0.2400,182.09,2635.05
KXHIGHTPHX-26APR28-B88.5,KXHIGHTPHX,2026-04-28,1777399200,0.2192,0.2300,0.2300,0.2400,128.49,2679.33
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777460400,0.0200,0.0200,0.0100,0.0200,1.00,1357.25
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777464000,0.0100,0.0100,0.0000,0.0200,311.75,1669.00
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777467600,0.0100,0.0100,0.0000,0.0100,0.13,1669.13
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777471200,,,0.0000,0.0100,0.00,1669.13
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777474800,,,0.0000,0.0100,0.00,1669.13
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777482000,,,0.0000,0.0100,0.00,1669.13
KXHIGHTPHX-26APR29-T94,KXHIGHTPHX,2026-04-29,1777485600,,,0.0000,0.0100,0.00,1669.13
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777374000,0.0300,0.0300,0.0300,0.0400,207.00,500.02
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777377600,0.0249,0.0300,0.0200,0.0300,625.71,1101.09
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777381200,0.0112,0.0100,0.0000,0.0100,1214.00,2312.73
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777384800,0.0100,0.0100,0.0000,0.0200,27.00,2336.73
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777388400,0.0113,0.0100,0.0000,0.0100,780.00,3066.73
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777392000,0.0100,0.0100,0.0000,0.0100,1013.65,4074.73
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777395600,0.0100,0.0100,0.0100,0.0200,1113.37,5188.10
KXHIGHTPHX-26APR28-B90.5,KXHIGHTPHX,2026-04-28,1777399200,0.0374,0.0400,0.0000,0.0400,222.66,5358.76
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777374000,0.0114,0.0100,0.0100,0.0200,239.00,1727.64
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777377600,0.0100,0.0100,0.0000,0.0100,235.21,1941.85
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777381200,,,0.0000,0.0100,0.00,1941.85
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777384800,,,0.0000,0.0100,0.00,1941.85
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777388400,0.0100,0.0100,0.0000,0.0100,71.00,2012.85
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777392000,0.0100,0.0100,0.0000,0.0100,50.00,2049.85
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777395600,0.0100,0.0100,0.0000,0.0100,50.00,2049.85
KXHIGHTPHX-26APR28-T84,KXHIGHTPHX,2026-04-28,1777399200,0.0100,0.0100,0.0000,0.0100,1.00,2049.85
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777374000,0.0100,0.0100,0.0100,0.0200,206.00,1488.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777377600,0.0100,0.0100,0.0000,0.0100,622.00,2110.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777381200,,,0.0000,0.0100,0.00,2110.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777384800,0.0100,0.0100,0.0000,0.0200,200.00,2310.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777388400,0.0200,0.0200,0.0000,0.0100,51.00,2310.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777392000,,,0.0000,0.0100,0.00,2310.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777395600,,,0.0000,0.0100,0.00,2310.66
KXHIGHTPHX-26APR28-T91,KXHIGHTPHX,2026-04-28,1777399200,0.0161,0.0100,0.0000,0.0100,58.56,2333.66
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777460400,0.5616,0.5400,0.5600,0.5800,46.67,2791.94
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777464000,0.4768,0.3900,0.3200,0.3700,4934.00,4763.50
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777467600,0.3617,0.3600,0.3500,0.3600,316.83,4806.37
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777471200,0.4569,0.5100,0.5100,0.5200,385.69,5060.29
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777474800,0.5345,0.5600,0.5200,0.5700,238.15,5192.53
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777478400,0.6308,0.6600,0.6600,0.7000,195.56,5273.09
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777482000,0.6675,0.7200,0.6700,0.7100,218.66,5398.50
KXHIGHTPHX-26APR29-B89.5,KXHIGHTPHX,2026-04-29,1777485600,0.7026,0.6900,0.6600,0.7000,132.56,5441.81
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777114800,0.0100,0.0100,0.0000,0.0100,59.00,972.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777118400,,,0.0000,0.0100,0.00,972.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777122000,,,0.0000,0.0100,0.00,972.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777125600,,,0.0000,0.0100,0.00,972.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777129200,0.0100,0.0100,0.0000,0.0200,288.00,1020.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777132800,,,0.0000,0.0100,0.00,1020.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777136400,0.0100,0.0100,0.0000,0.0100,50.00,1020.00
KXHIGHTPHX-26APR25-T91,KXHIGHTPHX,2026-04-25,1777140000,,,0.0000,0.0100,0.00,1020.00
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777460400,0.3393,0.3400,0.3300,0.3400,44.00,497.72
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777464000,0.4568,0.4700,0.4900,0.5400,4811.75,4320.92
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777467600,0.4895,0.5100,0.5100,0.5500,403.28,4636.27
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777471200,0.4388,0.3900,0.3700,0.4100,979.57,5292.59
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777474800,0.3534,0.3100,0.3100,0.3200,327.36,5432.58
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777478400,0.2146,0.2000,0.1600,0.1800,346.85,5691.86
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777482000,0.2271,0.2000,0.1700,0.1900,246.19,5831.42
KXHIGHTPHX-26APR29-B91.5,KXHIGHTPHX,2026-04-29,1777485600,0.1391,0.1500,0.1600,0.2200,239.22,5785.79
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777546800,,,0.0100,0.0400,0.00,390.99
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777550400,0.0100,0.0100,0.0000,0.0100,232.00,612.99
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777557600,0.0215,0.0200,0.0000,0.0300,190.30,793.29
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777561200,,,0.0000,0.0300,0.00,793.29
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777564800,0.0210,0.0100,0.0000,0.0200,29.00,814.29
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777568400,,,0.0000,0.0200,0.00,814.29
KXHIGHTPHX-26APR30-B87.5,KXHIGHTPHX,2026-04-30,1777572000,,,0.0000,0.0200,0.00,814.29
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777633200,0.6907,0.7100,0.7100,0.7200,1674.10,2251.22
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777636800,0.7467,0.7000,0.6800,0.6900,677.34,2917.56
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777640400,0.6806,0.6600,0.6600,0.6700,450.15,3124.38
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777644000,0.6600,0.6600,0.6500,0.6600,279.43,3375.22
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777647600,0.6589,0.6600,0.6500,0.6600,257.04,3599.81
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777651200,0.6484,0.6500,0.6400,0.6500,199.27,3643.44
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777654800,0.6444,0.6500,0.6300,0.6400,212.84,3779.21
KXHIGHTPHX-26MAY01-B91.5,KXHIGHTPHX,2026-05-01,1777658400,0.6694,0.6700,0.6500,0.6600,553.28,4190.89
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777633200,0.1730,0.1900,0.1700,0.1800,110.57,556.38
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777636800,0.1657,0.1900,0.1800,0.1900,272.04,787.95
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777640400,0.1873,0.2100,0.1900,0.2000,353.89,1107.26
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777644000,0.2514,0.2600,0.2500,0.2600,554.79,1660.05
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777647600,0.2371,0.2300,0.2100,0.2200,689.59,2130.28
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777651200,0.2361,0.2400,0.2100,0.2300,100.17,2228.23
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777654800,0.1800,0.1600,0.1500,0.1600,1538.71,3441.71
KXHIGHTPHX-26MAY01-B93.5,KXHIGHTPHX,2026-05-01,1777658400,0.1623,0.1500,0.1500,0.1600,182.80,3583.97
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777633200,,,0.0200,0.0300,0.00,458.08
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777636800,0.0165,0.0100,0.0000,0.0200,894.34,1306.66
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777640400,0.0200,0.0200,0.0100,0.0200,5.14,1306.66
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777644000,0.0158,0.0100,0.0100,0.0200,4306.02,5598.73
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777647600,,,0.0100,0.0200,0.00,5598.73
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777651200,0.0100,0.0100,0.0100,0.0200,10.00,5608.73
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777654800,0.0145,0.0100,0.0100,0.0200,385.42,5948.15
KXHIGHTPHX-26MAY01-B95.5,KXHIGHTPHX,2026-05-01,1777658400,0.0100,0.0100,0.0100,0.0200,129.30,6077.45
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777633200,,,0.0100,0.0200,0.00,863.21
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777636800,0.0100,0.0100,0.0100,0.0200,521.00,1375.21
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777640400,0.0198,0.0100,0.0000,0.0100,51.00,1426.21
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777644000,0.0139,0.0200,0.0000,0.0100,176.37,1501.58
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777647600,0.0100,0.0100,0.0000,0.0100,500.00,1639.58
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777651200,0.0100,0.0100,0.0000,0.0100,200.00,1801.58
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777654800,0.0108,0.0100,0.0100,0.0200,184.63,1985.21
KXHIGHTPHX-26MAY01-T89,KXHIGHTPHX,2026-05-01,1777658400,0.0100,0.0100,0.0000,0.0200,250.00,2227.21
KXHIGHTPHX-26APR30-T87,KXHIGHTPHX,2026-04-30,1777546800,0.0100,0.0100,0.0000,0.0100,669.79,1470.79
