city,series,event_ticker,ticker,target_date,strike_type,floor_strike,cap_strike,expiration_value,result,last_price_dollars,previous_yes_bid_dollars,previous_yes_ask_dollars,open_time,close_time,settlement_ts,subtitle,volume_fp
NYC,KXHIGHNY,KXHIGHNY-26MAY05,KXHIGHNY-26MAY05-B79.5,2026-05-05,between,79,80,81.00,no,0.0100,0.0000,1.0000,2026-05-04T14:00:00Z,2026-05-06T04:59:00Z,2026-05-06T12:03:21.511079Z,79° to 80°,213875.78
NYC,KXHIGHNY,KXHIGHNY-26MAY05,KXHIGHNY-26MAY05-B81.5,2026-05-05,between,81,82,81.00,yes,0.9900,0.0000,1.0000,2026-05-04T14:00:00Z,2026-05-06T04:59:00Z,2026-05-06T12:03:21.511079Z,81° to 82°,122447.46
NYC,KXHIGHNY,KXHIGHNY-26MAY05,KXHIGHNY-26MAY05-B83.5,2026-05-05,between,83,84,81.00,no,0.0100,0.0000,1.0000,2026-05-04T14:00:00Z,2026-05-06T04:59:00Z,2026-05-06T12:03:21.511079Z,83° to 84°,74772.61
NYC,KXHIGHNY,KXHIGHNY-26MAY05,KXHIGHNY-26MAY05-T77,2026-05-05,less,,77,81.00,no,0.0100,0.0000,1.0000,2026-05-04T14:00:00Z,2026-05-06T04:59:00Z,2026-05-06T12:03:21.511079Z,76° or below,16545.19
NYC,KXHIGHNY,KXHIGHNY-26MAY05,KXHIGHNY-26MAY05-T84,2026-05-05,greater,84,,81.00,no,0.0100,0.0000,1.0000,2026-05-04T14:00:00Z,2026-05-06T04:59:00Z,2026-05-06T12:03:21.511079Z,85° or above,26135.60
NYC,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-B67.5,2026-05-06,between,67,68,71.00,no,0.0100,0.0000,1.0000,2026-05-05T14:00:00Z,2026-05-07T04:59:00Z,2026-05-07T12:03:28.405268Z,67° to 68°,93840.01
NYC,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-B69.5,2026-05-06,between,69,70,71.00,no,0.0100,0.0000,1.0000,2026-05-05T14:00:00Z,2026-05-07T04:59:00Z,2026-05-07T12:03:28.405268Z,69° to 70°,76903.40
NYC,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-B71.5,2026-05-06,between,71,72,71.00,yes,0.9900,0.0000,1.0000,2026-05-05T14:00:00Z,2026-05-07T04:59:00Z,2026-05-07T12:03:28.405268Z,71° to 72°,86994.58
NYC,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-B73.5,2026-05-06,between,73,74,71.00,no,0.0100,0.0000,1.0000,2026-05-05T14:00:00Z,2026-05-07T04:59:00Z,2026-05-07T12:03:28.405268Z,73° to 74°,35903.00
NYC,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-T67,2026-05-06,less,,67,71.00,no,0.0100,0.0000,1.0000,2026-05-05T14:00:00Z,2026-05-07T04:59:00Z,2026-05-07T12:03:28.405268Z,66° or below,35607.17
NYC,KXHIGHNY,KXHIGHNY-26MAY06,KXHIGHNY-26MAY06-T74,2026-05-06,greater,74,,71.00,no,0.0100,0.0000,1.0000,2026-05-05T14:00:00Z,2026-05-07T04:59:00Z,2026-05-07T12:03:28.405268Z,75° or above,29767.58
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR01,KXHIGHTOKC-26MAR01-B65.5,2026-03-01,between,65,66,79.00,no,0.0100,0.0000,1.0000,2026-02-28T15:00:00Z,2026-03-02T06:00:00Z,2026-03-02T12:32:26.817684Z,,6883.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR01,KXHIGHTOKC-26MAR01-B67.5,2026-03-01,between,67,68,79.00,no,0.0100,0.0000,1.0000,2026-02-28T15:00:00Z,2026-03-02T06:00:00Z,2026-03-02T12:32:26.817684Z,,6754.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR01,KXHIGHTOKC-26MAR01-B69.5,2026-03-01,between,69,70,79.00,no,0.0100,0.0000,1.0000,2026-02-28T15:00:00Z,2026-03-02T06:00:00Z,2026-03-02T12:32:26.817684Z,,10939.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR01,KXHIGHTOKC-26MAR01-B71.5,2026-03-01,between,71,72,79.00,no,0.0100,0.0000,1.0000,2026-02-28T15:00:00Z,2026-03-02T06:00:00Z,2026-03-02T12:32:26.817684Z,,5184.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR01,KXHIGHTOKC-26MAR01-T65,2026-03-01,less,,65,79.00,no,0.0100,0.0000,1.0000,2026-02-28T15:00:00Z,2026-03-02T06:00:00Z,2026-03-02T12:32:26.817684Z,,6584.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR01,KXHIGHTOKC-26MAR01-T72,2026-03-01,greater,72,,79.00,yes,0.9900,0.0000,1.0000,2026-02-28T15:00:00Z,2026-03-02T06:00:00Z,2026-03-02T12:32:26.817684Z,,16382.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR02,KXHIGHTOKC-26MAR02-B60.5,2026-03-02,between,60,61,63.00,no,0.0100,0.0000,1.0000,2026-03-01T15:00:00Z,2026-03-03T06:00:00Z,2026-03-03T12:32:46.77234Z,,16646.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR02,KXHIGHTOKC-26MAR02-B62.5,2026-03-02,between,62,63,63.00,yes,0.9900,0.0000,1.0000,2026-03-01T15:00:00Z,2026-03-03T06:00:00Z,2026-03-03T12:32:46.77234Z,,18525.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR02,KXHIGHTOKC-26MAR02-B64.5,2026-03-02,between,64,65,63.00,no,0.0200,0.0000,1.0000,2026-03-01T15:00:00Z,2026-03-03T06:00:00Z,2026-03-03T12:32:46.77234Z,,18447.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR02,KXHIGHTOKC-26MAR02-B66.5,2026-03-02,between,66,67,63.00,no,0.0100,0.0000,1.0000,2026-03-01T15:00:00Z,2026-03-03T06:00:00Z,2026-03-03T12:32:46.77234Z,,23768.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR02,KXHIGHTOKC-26MAR02-T60,2026-03-02,less,,60,63.00,no,0.0100,0.0000,1.0000,2026-03-01T15:00:00Z,2026-03-03T06:00:00Z,2026-03-03T12:32:46.77234Z,,27461.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR02,KXHIGHTOKC-26MAR02-T67,2026-03-02,greater,67,,63.00,no,0.0300,0.0000,1.0000,2026-03-01T15:00:00Z,2026-03-03T06:00:00Z,2026-03-03T12:32:46.77234Z,,11632.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR03,KXHIGHTOKC-26MAR03-B76.5,2026-03-03,between,76,77,81.00,no,0.0100,0.0000,1.0000,2026-03-02T15:00:00Z,2026-03-04T06:00:00Z,2026-03-04T12:32:46.724904Z,,2332.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR03,KXHIGHTOKC-26MAR03-B78.5,2026-03-03,between,78,79,81.00,no,0.0100,0.0000,1.0000,2026-03-02T15:00:00Z,2026-03-04T06:00:00Z,2026-03-04T12:32:46.724904Z,,3773.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR03,KXHIGHTOKC-26MAR03-B80.5,2026-03-03,between,80,81,81.00,yes,0.9900,0.0000,1.0000,2026-03-02T15:00:00Z,2026-03-04T06:00:00Z,2026-03-04T12:32:46.724904Z,,8293.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR03,KXHIGHTOKC-26MAR03-B82.5,2026-03-03,between,82,83,81.00,no,0.0100,0.0000,1.0000,2026-03-02T15:00:00Z,2026-03-04T06:00:00Z,2026-03-04T12:32:46.724904Z,,5171.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR03,KXHIGHTOKC-26MAR03-T76,2026-03-03,less,,76,81.00,no,0.0100,0.0000,1.0000,2026-03-02T15:00:00Z,2026-03-04T06:00:00Z,2026-03-04T12:32:46.724904Z,,6611.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR03,KXHIGHTOKC-26MAR03-T83,2026-03-03,greater,83,,81.00,no,0.0100,0.0000,1.0000,2026-03-02T15:00:00Z,2026-03-04T06:00:00Z,2026-03-04T12:32:46.724904Z,,4248.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR04,KXHIGHTOKC-26MAR04-B54.5,2026-03-04,between,54,55,53.00,no,0.0100,0.0000,1.0000,2026-03-03T15:00:00Z,2026-03-05T06:00:00Z,2026-03-05T12:34:48.954031Z,,13899.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR04,KXHIGHTOKC-26MAR04-B56.5,2026-03-04,between,56,57,53.00,no,0.0100,0.0000,1.0000,2026-03-03T15:00:00Z,2026-03-05T06:00:00Z,2026-03-05T12:34:48.954031Z,,10235.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR04,KXHIGHTOKC-26MAR04-B58.5,2026-03-04,between,58,59,53.00,no,0.0100,0.0000,1.0000,2026-03-03T15:00:00Z,2026-03-05T06:00:00Z,2026-03-05T12:34:48.954031Z,,11186.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR04,KXHIGHTOKC-26MAR04-B60.5,2026-03-04,between,60,61,53.00,no,0.0100,0.0000,1.0000,2026-03-03T15:00:00Z,2026-03-05T06:00:00Z,2026-03-05T12:34:48.954031Z,,11268.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR04,KXHIGHTOKC-26MAR04-T54,2026-03-04,less,,54,53.00,yes,0.9900,0.0000,1.0000,2026-03-03T15:00:00Z,2026-03-05T06:00:00Z,2026-03-05T12:34:48.954031Z,,25232.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR04,KXHIGHTOKC-26MAR04-T61,2026-03-04,greater,61,,53.00,no,0.0100,0.0000,1.0000,2026-03-03T15:00:00Z,2026-03-05T06:00:00Z,2026-03-05T12:34:48.954031Z,,17688.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR05,KXHIGHTOKC-26MAR05-B69.5,2026-03-05,between,69,70,75.00,no,0.0100,0.0000,1.0000,2026-03-04T15:00:00Z,2026-03-06T06:00:00Z,2026-03-06T12:32:38.592578Z,,6351.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR05,KXHIGHTOKC-26MAR05-B71.5,2026-03-05,between,71,72,75.00,no,0.0100,0.0000,1.0000,2026-03-04T15:00:00Z,2026-03-06T06:00:00Z,2026-03-06T12:32:38.592578Z,,5735.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR05,KXHIGHTOKC-26MAR05-B73.5,2026-03-05,between,73,74,75.00,no,0.0100,0.0000,1.0000,2026-03-04T15:00:00Z,2026-03-06T06:00:00Z,2026-03-06T12:32:38.592578Z,,10228.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR05,KXHIGHTOKC-26MAR05-B75.5,2026-03-05,between,75,76,75.00,yes,0.9900,0.0000,1.0000,2026-03-04T15:00:00Z,2026-03-06T06:00:00Z,2026-03-06T12:32:38.592578Z,,9713.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR05,KXHIGHTOKC-26MAR05-T69,2026-03-05,less,,69,75.00,no,0.0100,0.0000,1.0000,2026-03-04T15:00:00Z,2026-03-06T06:00:00Z,2026-03-06T12:32:38.592578Z,,9621.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR05,KXHIGHTOKC-26MAR05-T76,2026-03-05,greater,76,,75.00,no,0.0100,0.0000,1.0000,2026-03-04T15:00:00Z,2026-03-06T06:00:00Z,2026-03-06T12:32:38.592578Z,,9436.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR06,KXHIGHTOKC-26MAR06-B75.5,2026-03-06,between,75,76,78.00,no,0.0100,0.0000,1.0000,2026-03-05T15:00:00Z,2026-03-07T06:00:00Z,2026-03-07T12:32:58.605013Z,,4394.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR06,KXHIGHTOKC-26MAR06-B77.5,2026-03-06,between,77,78,78.00,yes,0.9900,0.0000,1.0000,2026-03-05T15:00:00Z,2026-03-07T06:00:00Z,2026-03-07T12:32:58.605013Z,,9007.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR06,KXHIGHTOKC-26MAR06-B79.5,2026-03-06,between,79,80,78.00,no,0.0100,0.0000,1.0000,2026-03-05T15:00:00Z,2026-03-07T06:00:00Z,2026-03-07T12:32:58.605013Z,,4326.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR06,KXHIGHTOKC-26MAR06-B81.5,2026-03-06,between,81,82,78.00,no,0.0100,0.0000,1.0000,2026-03-05T15:00:00Z,2026-03-07T06:00:00Z,2026-03-07T12:32:58.605013Z,,3280.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR06,KXHIGHTOKC-26MAR06-T75,2026-03-06,less,,75,78.00,no,0.0100,0.0000,1.0000,2026-03-05T15:00:00Z,2026-03-07T06:00:00Z,2026-03-07T12:32:58.605013Z,,7969.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR06,KXHIGHTOKC-26MAR06-T82,2026-03-06,greater,82,,78.00,no,0.0100,0.0000,1.0000,2026-03-05T15:00:00Z,2026-03-07T06:00:00Z,2026-03-07T12:32:58.605013Z,,9121.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR07,KXHIGHTOKC-26MAR07-B59.5,2026-03-07,between,59,60,70.00,no,0.0100,0.0000,1.0000,2026-03-06T15:00:00Z,2026-03-08T06:00:00Z,2026-03-08T11:32:48.63259Z,,5134.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR07,KXHIGHTOKC-26MAR07-B61.5,2026-03-07,between,61,62,70.00,no,0.0100,0.0000,1.0000,2026-03-06T15:00:00Z,2026-03-08T06:00:00Z,2026-03-08T11:32:48.63259Z,,2004.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR07,KXHIGHTOKC-26MAR07-B63.5,2026-03-07,between,63,64,70.00,no,0.0100,0.0000,1.0000,2026-03-06T15:00:00Z,2026-03-08T06:00:00Z,2026-03-08T11:32:48.63259Z,,2178.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR07,KXHIGHTOKC-26MAR07-B65.5,2026-03-07,between,65,66,70.00,no,0.0100,0.0000,1.0000,2026-03-06T15:00:00Z,2026-03-08T06:00:00Z,2026-03-08T11:32:48.63259Z,,3019.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR07,KXHIGHTOKC-26MAR07-T59,2026-03-07,less,,59,70.00,no,0.0100,0.0000,1.0000,2026-03-06T15:00:00Z,2026-03-08T06:00:00Z,2026-03-08T11:32:48.63259Z,,8650.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR07,KXHIGHTOKC-26MAR07-T66,2026-03-07,greater,66,,70.00,yes,0.9900,0.0000,1.0000,2026-03-06T15:00:00Z,2026-03-08T06:00:00Z,2026-03-08T11:32:48.63259Z,,15777.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR08,KXHIGHTOKC-26MAR08-B70.5,2026-03-08,between,70,71,75.00,no,0.0100,0.0000,1.0000,2026-03-07T15:00:00Z,2026-03-09T05:00:00Z,2026-03-09T11:32:48.605564Z,,1927.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR08,KXHIGHTOKC-26MAR08-B72.5,2026-03-08,between,72,73,75.00,no,0.0100,0.0000,1.0000,2026-03-07T15:00:00Z,2026-03-09T05:00:00Z,2026-03-09T11:32:48.605564Z,,3613.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR08,KXHIGHTOKC-26MAR08-B74.5,2026-03-08,between,74,75,75.00,yes,0.9900,0.0000,1.0000,2026-03-07T15:00:00Z,2026-03-09T05:00:00Z,2026-03-09T11:32:48.605564Z,,4648.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR08,KXHIGHTOKC-26MAR08-B76.5,2026-03-08,between,76,77,75.00,no,0.0100,0.0000,1.0000,2026-03-07T15:00:00Z,2026-03-09T05:00:00Z,2026-03-09T11:32:48.605564Z,,6328.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR08,KXHIGHTOKC-26MAR08-T70,2026-03-08,less,,70,75.00,no,0.0100,0.0000,1.0000,2026-03-07T15:00:00Z,2026-03-09T05:00:00Z,2026-03-09T11:32:48.605564Z,,4561.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR08,KXHIGHTOKC-26MAR08-T77,2026-03-08,greater,77,,75.00,no,0.0400,0.0000,1.0000,2026-03-07T15:00:00Z,2026-03-09T05:00:00Z,2026-03-09T11:32:48.605564Z,,1943.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR09,KXHIGHTOKC-26MAR09-B81.5,2026-03-09,between,81,82,87.00,no,0.0100,0.0000,1.0000,2026-03-08T14:00:00Z,2026-03-10T05:00:00Z,2026-03-10T11:32:32.758786Z,,1253.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR09,KXHIGHTOKC-26MAR09-B83.5,2026-03-09,between,83,84,87.00,no,0.0100,0.0000,1.0000,2026-03-08T14:00:00Z,2026-03-10T05:00:00Z,2026-03-10T11:32:32.758786Z,,3410.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR09,KXHIGHTOKC-26MAR09-B85.5,2026-03-09,between,85,86,87.00,no,0.0100,0.0000,1.0000,2026-03-08T14:00:00Z,2026-03-10T05:00:00Z,2026-03-10T11:32:32.758786Z,,31308.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR09,KXHIGHTOKC-26MAR09-B87.5,2026-03-09,between,87,88,87.00,yes,0.9900,0.0000,1.0000,2026-03-08T14:00:00Z,2026-03-10T05:00:00Z,2026-03-10T11:32:32.758786Z,,10869.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR09,KXHIGHTOKC-26MAR09-T81,2026-03-09,less,,81,87.00,no,0.0100,0.0000,1.0000,2026-03-08T14:00:00Z,2026-03-10T05:00:00Z,2026-03-10T11:32:32.758786Z,,1759.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR09,KXHIGHTOKC-26MAR09-T88,2026-03-09,greater,88,,87.00,no,0.0100,0.0000,1.0000,2026-03-08T14:00:00Z,2026-03-10T05:00:00Z,2026-03-10T11:32:32.758786Z,,9758.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR10,KXHIGHTOKC-26MAR10-B78.5,2026-03-10,between,78,79,85.00,no,0.0100,0.0000,1.0000,2026-03-09T14:00:00Z,2026-03-11T05:00:00Z,2026-03-11T11:33:16.865363Z,,1618.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR10,KXHIGHTOKC-26MAR10-B80.5,2026-03-10,between,80,81,85.00,no,0.0100,0.0000,1.0000,2026-03-09T14:00:00Z,2026-03-11T05:00:00Z,2026-03-11T11:33:16.865363Z,,7523.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR10,KXHIGHTOKC-26MAR10-B82.5,2026-03-10,between,82,83,85.00,no,0.0100,0.0000,1.0000,2026-03-09T14:00:00Z,2026-03-11T05:00:00Z,2026-03-11T11:33:16.865363Z,,4802.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR10,KXHIGHTOKC-26MAR10-B84.5,2026-03-10,between,84,85,85.00,yes,0.9900,0.0000,1.0000,2026-03-09T14:00:00Z,2026-03-11T05:00:00Z,2026-03-11T11:33:16.865363Z,,5783.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR10,KXHIGHTOKC-26MAR10-T78,2026-03-10,less,,78,85.00,no,0.0100,0.0000,1.0000,2026-03-09T14:00:00Z,2026-03-11T05:00:00Z,2026-03-11T11:33:16.865363Z,,1351.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR10,KXHIGHTOKC-26MAR10-T85,2026-03-10,greater,85,,85.00,no,0.0100,0.0000,1.0000,2026-03-09T14:00:00Z,2026-03-11T05:00:00Z,2026-03-11T11:33:16.865363Z,,10465.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR11,KXHIGHTOKC-26MAR11-B63.5,2026-03-11,between,63,64,64.00,yes,0.9900,0.0000,1.0000,2026-03-10T14:00:00Z,2026-03-12T05:00:00Z,2026-03-12T11:32:45.340698Z,,17982.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR11,KXHIGHTOKC-26MAR11-B65.5,2026-03-11,between,65,66,64.00,no,0.0100,0.0000,1.0000,2026-03-10T14:00:00Z,2026-03-12T05:00:00Z,2026-03-12T11:32:45.340698Z,,7227.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR11,KXHIGHTOKC-26MAR11-B67.5,2026-03-11,between,67,68,64.00,no,0.0100,0.0000,1.0000,2026-03-10T14:00:00Z,2026-03-12T05:00:00Z,2026-03-12T11:32:45.340698Z,,2553.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR11,KXHIGHTOKC-26MAR11-B69.5,2026-03-11,between,69,70,64.00,no,0.0100,0.0000,1.0000,2026-03-10T14:00:00Z,2026-03-12T05:00:00Z,2026-03-12T11:32:45.340698Z,,2295.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR11,KXHIGHTOKC-26MAR11-T63,2026-03-11,less,,63,64.00,no,0.0100,0.0000,1.0000,2026-03-10T14:00:00Z,2026-03-12T05:00:00Z,2026-03-12T11:32:45.340698Z,,18158.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR11,KXHIGHTOKC-26MAR11-T70,2026-03-11,greater,70,,64.00,no,0.0100,0.0000,1.0000,2026-03-10T14:00:00Z,2026-03-12T05:00:00Z,2026-03-12T11:32:45.340698Z,,3412.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR12,KXHIGHTOKC-26MAR12-B62.5,2026-03-12,between,62,63,65.00,no,0.0100,0.0000,1.0000,2026-03-11T14:00:00Z,2026-03-13T05:00:00Z,2026-03-13T11:32:58.77441Z,,4446.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR12,KXHIGHTOKC-26MAR12-B64.5,2026-03-12,between,64,65,65.00,yes,0.9900,0.0000,1.0000,2026-03-11T14:00:00Z,2026-03-13T05:00:00Z,2026-03-13T11:32:58.77441Z,,7831.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR12,KXHIGHTOKC-26MAR12-B66.5,2026-03-12,between,66,67,65.00,no,0.0100,0.0000,1.0000,2026-03-11T14:00:00Z,2026-03-13T05:00:00Z,2026-03-13T11:32:58.77441Z,,3612.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR12,KXHIGHTOKC-26MAR12-B68.5,2026-03-12,between,68,69,65.00,no,0.0100,0.0000,1.0000,2026-03-11T14:00:00Z,2026-03-13T05:00:00Z,2026-03-13T11:32:58.77441Z,,2850.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR12,KXHIGHTOKC-26MAR12-T62,2026-03-12,less,,62,65.00,no,0.0100,0.0000,1.0000,2026-03-11T14:00:00Z,2026-03-13T05:00:00Z,2026-03-13T11:32:58.77441Z,,1740.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR12,KXHIGHTOKC-26MAR12-T69,2026-03-12,greater,69,,65.00,no,0.0100,0.0000,1.0000,2026-03-11T14:00:00Z,2026-03-13T05:00:00Z,2026-03-13T11:32:58.77441Z,,3440.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR13,KXHIGHTOKC-26MAR13-B72.5,2026-03-13,between,72,73,76.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T05:00:00Z,2026-03-14T11:36:58.726988Z,,6140.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR13,KXHIGHTOKC-26MAR13-B74.5,2026-03-13,between,74,75,76.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T05:00:00Z,2026-03-14T11:36:58.726988Z,,12128.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR13,KXHIGHTOKC-26MAR13-B76.5,2026-03-13,between,76,77,76.00,yes,0.9900,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T05:00:00Z,2026-03-14T11:36:58.726988Z,,7009.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR13,KXHIGHTOKC-26MAR13-B78.5,2026-03-13,between,78,79,76.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T05:00:00Z,2026-03-14T11:36:58.726988Z,,6073.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR13,KXHIGHTOKC-26MAR13-T72,2026-03-13,less,,72,76.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T05:00:00Z,2026-03-14T11:36:58.726988Z,,3695.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR13,KXHIGHTOKC-26MAR13-T79,2026-03-13,greater,79,,76.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T05:00:00Z,2026-03-14T11:36:58.726988Z,,2550.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR14,KXHIGHTOKC-26MAR14-B79.5,2026-03-14,between,79,80,79.00,yes,0.9900,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T05:00:00Z,2026-03-15T11:32:39.72476Z,,5019.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR14,KXHIGHTOKC-26MAR14-B81.5,2026-03-14,between,81,82,79.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T05:00:00Z,2026-03-15T11:32:39.72476Z,,5057.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR14,KXHIGHTOKC-26MAR14-B83.5,2026-03-14,between,83,84,79.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T05:00:00Z,2026-03-15T11:32:39.72476Z,,1834.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR14,KXHIGHTOKC-26MAR14-B85.5,2026-03-14,between,85,86,79.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T05:00:00Z,2026-03-15T11:32:39.72476Z,,2280.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR14,KXHIGHTOKC-26MAR14-T79,2026-03-14,less,,79,79.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T05:00:00Z,2026-03-15T11:32:39.72476Z,,6911.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR14,KXHIGHTOKC-26MAR14-T86,2026-03-14,greater,86,,79.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T05:00:00Z,2026-03-15T11:32:39.72476Z,,2687.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR15,KXHIGHTOKC-26MAR15-B65.5,2026-03-15,between,65,66,68.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T05:00:00Z,2026-03-16T11:32:49.741657Z,,8801.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR15,KXHIGHTOKC-26MAR15-B67.5,2026-03-15,between,67,68,68.00,yes,0.9900,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T05:00:00Z,2026-03-16T11:32:49.741657Z,,17527.00
OKC,KXHIGHTOKC,KXHIGHTOKC-26MAR15,KXHIGHTOKC-26MAR15-B69.5,2026-03-15,between,69,70,68.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T05:00:00Z,2026-03-16T11:32:49.741657Z,,4131.00
